Date,portfolio_1,portfolio_2,portfolio_3,portfolio_4,portfolio_5
1994-01-31,0.7005306388425728,0.777175378068965,0.886516585640724,0.9890068640494512,1.0903152407222754
1994-02-01,-0.09084516514581643,-0.07271476665348393,-0.05132674928454729,-0.01959895473536892,0.015721159795855085
1994-02-02,0.304395162968224,0.3574969432316645,0.4302687513345329,0.5103163744883901,0.6075168755016932
1994-02-03,-0.17097883786170798,-0.13985607707469438,-0.09280979298102235,-0.034605621234255014,0.027366506310349245
1994-02-04,-1.4232725286274985,-1.3909279261973397,-1.3502643696945877,-1.3274793969691814,-1.3161108329783175
1994-02-07,-0.09526022324679517,-0.07447588201114985,-0.04479437873568391,-0.017502839026748502,0.011110067332647936
1994-02-08,0.311901465442222,0.38655341034492974,0.4979141158461283,0.6120809293107031,0.7292525792998313
1994-02-09,0.5122741665404551,0.5283734198227223,0.5496770238809283,0.5671417468455968,0.5936443729395576
1994-02-10,-0.11533062133689861,-0.1288346224985355,-0.14800099322641536,-0.1524111978771122,-0.15349408232010675
1994-02-11,-0.19404506146446093,-0.15705742363979433,-0.10718377509257501,-0.07140741506111548,-0.03756756097919161
1994-02-14,0.20785087757816348,0.17666603823464308,0.13549368640520473,0.09913556427040265,0.07041875248843703
1994-02-15,0.3177909282600954,0.3435798075835729,0.38245510322585874,0.4200065070396955,0.4579811162035384
1994-02-16,0.3300813442577576,0.4195482268412051,0.5488488147124595,0.6996707968467809,0.8547176683527486
1994-02-17,-0.3000086955973106,-0.288351222703498,-0.2754652439872507,-0.2726399561210052,-0.2647004531213867
1994-02-18,-0.16260535336816118,-0.10130349074274637,-0.01846593549757819,0.0615063132873469,0.13259349311749105
1994-02-22,0.35947040058463897,0.42419495705116345,0.5191436975594809,0.6062217263820607,0.6963174385104947
1994-02-23,-0.0012910951699034606,0.04958198493799517,0.12775423410490316,0.19811770267224305,0.2731281687215137
1994-02-24,-0.6383724112048882,-0.5945139579435308,-0.5394903169557356,-0.49524698900028935,-0.45140889196196976
1994-02-25,0.2439839787973226,0.24227163721770853,0.24701241849993108,0.2530996316283367,0.2521026420414653
1994-02-28,0.6393655146644944,0.6640880332473804,0.6963997116468238,0.7239546398307714,0.7504337591080469
1994-03-01,-0.2779824579202191,-0.30365359204749776,-0.33442288919137053,-0.37411775921507034,-0.41545195597543405
1994-03-02,-0.5245068454897475,-0.5010605242389828,-0.4639472820827845,-0.4247254692097027,-0.39015662838529874
1994-03-03,-0.1294886388431693,-0.11893015492798854,-0.10546719096089321,-0.10265324492740906,-0.10254767654640352
1994-03-04,0.5146451584003796,0.510639002988502,0.507255701235662,0.5234492613322257,0.5520626945438236
1994-03-07,0.4574431732730391,0.48011826598079516,0.517139290117812,0.5630758215569541,0.608548463265136
1994-03-08,-0.1409538317881178,-0.10628995384671029,-0.0595989622724811,-0.02216220778081652,0.009845345263839218
1994-03-09,0.061280339275622174,0.09448502487091898,0.14339558346678224,0.20337639821916076,0.26760633062311573
1994-03-10,-0.373599227809951,-0.39817031202902503,-0.43370684889126865,-0.47261486301198247,-0.5045497317851467
1994-03-11,0.18293212766075195,0.20966258050402214,0.23689232957017797,0.2688581597676511,0.2985173271015425
1994-03-14,0.32464509633832095,0.34386043639878733,0.3693131585719264,0.3981803314615869,0.4329700171247741
1994-03-15,0.17307048244615464,0.18861044642609567,0.18826112804016593,0.18690204675126698,0.18286349163794555
1994-03-16,0.52401195739677,0.5641806032049205,0.6223958224222759,0.70769410311732,0.7924023711819408
1994-03-17,0.21131165149611952,0.23832815438782207,0.28373173421327963,0.3247702836506139,0.36079182219252914
1994-03-18,0.2592313611239454,0.3487530206256767,0.47379911743017394,0.614031218791723,0.7549236207513991
1994-03-21,-0.501249171985182,-0.4398540876217606,-0.36659662160021267,-0.2942696202835318,-0.22003525633463877
1994-03-22,0.09944431842952724,0.09613940392028769,0.08706330272196801,0.0721948182479368,0.058538189815316756
1994-03-23,0.07841148150167968,0.0757511216239511,0.07634911813581406,0.07167807231542986,0.06424955896965409
1994-03-24,-0.8476080688147039,-0.8358390781427822,-0.8309866366884966,-0.8323239227722986,-0.8434178597867886
1994-03-25,-0.04690541068887487,-0.06263870547425336,-0.0930897097612813,-0.1379856319202489,-0.1880102955342814
1994-03-28,-0.615037233363782,-0.6327297387884299,-0.6569863083720144,-0.6924841476703487,-0.740853591503757
1994-03-29,-1.4622989862145523,-1.445927875657346,-1.4360123859662062,-1.4424732663887647,-1.4775138536557035
1994-03-30,-1.3769593763587833,-1.386618153104074,-1.4026136912780647,-1.437856541396571,-1.4737605217525425
1994-03-31,-0.47479367353429347,-0.4476337188757789,-0.41710215676763457,-0.39416261982018563,-0.3804980289993126
1994-04-04,-1.4611165856867634,-1.4397396004341723,-1.4197919917212656,-1.4185700238106316,-1.4254839253614155
1994-04-05,1.927525400728061,1.9811031633611456,2.075491359840367,2.20363150794239,2.3501122658061946
1994-04-06,0.21179326675633647,0.2256662556827154,0.24648545440061248,0.24451164866034614,0.236228963190563
1994-04-07,0.4442774120502762,0.46917754950034163,0.5284139808156741,0.6054862999534028,0.6894493496591205
1994-04-08,-0.27696894812619827,-0.23990231092768,-0.2014404640505547,-0.1625139331725985,-0.12994203910563062
1994-04-11,0.12777578501257444,0.1362302026477945,0.13831407773050777,0.13717101582563293,0.14196695626923972
1994-04-12,-0.22479251628830113,-0.23943072649083738,-0.25826726919218823,-0.28897822588082517,-0.3249622519058389
1994-04-13,-0.6696795214246462,-0.6903537446676323,-0.7301038668195288,-0.7954920698193653,-0.8714501362233538
1994-04-14,-0.05812449398133601,-0.08016442243462,-0.1128612676730318,-0.13964370744287366,-0.16783991483889157
1994-04-15,0.0553009801750723,0.05503206725534265,0.056169196860677985,0.06724756354661103,0.07902756516853651
1994-04-18,-0.5752947525142229,-0.5260784745980772,-0.4590879016512429,-0.4070080447125958,-0.3741387459777787
1994-04-19,-0.40416037365685875,-0.42173730726779646,-0.4628593798335918,-0.5307469483375732,-0.611759853195775
1994-04-20,-0.6482942241733517,-0.6192281368589861,-0.5925742373651156,-0.5590174611219099,-0.5248240146702011
1994-04-21,0.6704880294722025,0.7098417423323249,0.7833256366276036,0.8473027024152612,0.9109962939821489
1994-04-22,0.3450106328163796,0.3794452471369803,0.41660924043153047,0.4494745022249124,0.49302472302820716
1994-04-25,0.7437863309338136,0.7560103730513618,0.7823468348091078,0.8198343328969666,0.8603145942687263
1994-04-26,0.2574958844737745,0.32135040321096175,0.4141260827024069,0.5068061177216459,0.6024583312475488
1994-04-28,0.08938461256461686,0.13535174135010128,0.20075604661071628,0.26611069374885826,0.3402005338962093
1994-04-29,0.5227947585312168,0.5783081840136932,0.6708524158060154,0.790500903199668,0.906433342068387
1994-05-02,0.21930566846707442,0.24365128681590542,0.28182120487351003,0.32497409331113086,0.36669967486950866
1994-05-03,0.10974150502233229,0.1335211711769971,0.17033282690417725,0.1903886655783704,0.20926306076101703
1994-05-04,-0.02659258201393756,0.004385460950016873,0.04678458763436327,0.07719882954907414,0.11031123284476987
1994-05-05,0.15873444086388308,0.14878640283228867,0.12474116121433237,0.10787793537499345,0.09583838590680716
1994-05-06,-0.7332009553241389,-0.6658949514558239,-0.5797219239647566,-0.5103512568857104,-0.4399864318289503
1994-05-09,-0.7359083262521562,-0.704021811267451,-0.6764400745260727,-0.6621815354905118,-0.6533408453900913
1994-05-10,0.08915851916658009,0.14930784396229238,0.23451014879598878,0.3105700048584303,0.37470958819048383
1994-05-11,-0.7125696123318931,-0.7316336696144449,-0.768543230669455,-0.8135812406194104,-0.8604226270895955
1994-05-12,0.26784378111878077,0.3172666118033079,0.38960729251188336,0.47135189555435875,0.5591962382376119
1994-05-13,0.35441807634292755,0.3532034847472053,0.3541483440868317,0.3503548267655552,0.3454835656962616
1994-05-16,-0.3379180953794671,-0.3487023289822527,-0.3725954208055723,-0.40836606843576256,-0.4491016691509463
1994-05-17,0.2786129859065471,0.2693166782727004,0.2544535983387498,0.22272881394490796,0.17760189019445247
1994-05-18,0.7638687297148845,0.7814761861907172,0.8165071318340921,0.8669749775731891,0.9094603266666532
1994-05-19,0.38876923965475,0.4357645107480495,0.49485027061578885,0.5622959047687356,0.6323570265251353
1994-05-20,-0.02928805163068492,-0.0424905021833534,-0.04979213591585406,-0.03498648921304128,-0.024588958540058412
1994-05-23,-0.3417685899369981,-0.34432797607307525,-0.3500030464707226,-0.3655345033409448,-0.3869958103183713
1994-05-24,0.2851774308145447,0.28291606472867886,0.2799907686451772,0.2883083744396378,0.2951883202887933
1994-05-25,0.09551038298404783,0.11617646364945648,0.14220106136278468,0.1592329633760381,0.17275843169652197
1994-05-26,0.2547368377261082,0.2735562971234707,0.2935856064421003,0.3119453654506039,0.32446914418108347
1994-05-27,0.21195350203220675,0.19821361248488412,0.174889671798717,0.1563900058454488,0.14532911816875085
1994-05-31,0.05061914942598136,0.1095057800076648,0.18937565292747613,0.26615023723094366,0.34123847391639045
1994-06-01,0.06499436778916058,0.12477773977854828,0.22162449928303363,0.30211052609969735,0.379440522691691
1994-06-02,0.5032637976895937,0.5155272782498604,0.5307404487104675,0.5538811427919028,0.5853530878507188
1994-06-03,0.32533972839910436,0.31441530644593024,0.30467085258844584,0.28107911100438804,0.25143514889514906
1994-06-06,0.21047316133292596,0.21701815040118463,0.2209231113245005,0.21655393426911906,0.22107063993627385
1994-06-07,-0.08325924923536733,-0.0632577531848931,-0.03742334903919453,-0.023642837712764368,-0.025682847332663447
1994-06-08,-0.22785777186602596,-0.24129714958291615,-0.27450062281314436,-0.3241505894616181,-0.3782699014359019
1994-06-09,0.031186805197901086,0.040625598948101464,0.04760988455890936,0.06166806492766799,0.07642130023831581
1994-06-10,0.2941161217917872,0.311874236490295,0.3337158610684911,0.35498995936717204,0.3877628525904724
1994-06-13,0.11619798660264116,0.11848860861158528,0.10858919850613304,0.09208353562695866,0.07153416537375425
1994-06-14,0.3307854973470979,0.3481314755844903,0.3764381098995245,0.40626714192060437,0.4451061352450072
1994-06-15,0.029539464902697023,0.05862990483508418,0.09761792201173987,0.135742846024736,0.16956698606917528
1994-06-16,0.10360133151892081,0.13146124584572197,0.1668675596820619,0.20321855119815155,0.22918075994128717
1994-06-17,-0.24100614881934723,-0.22619279587133295,-0.2139054926364437,-0.2018045475276881,-0.20206600349853507
1994-06-20,-0.8091311931980167,-0.8297543421593859,-0.8648179665610054,-0.9102367517613541,-0.9644042594662765
1994-06-21,-0.7245880768819989,-0.7101190275794591,-0.6952228924953358,-0.700888154742698,-0.7090065182554518
1994-06-22,0.15515901338132684,0.16434711676562175,0.18061083078926157,0.20815241503546297,0.24471641551865458
1994-06-23,-0.5484713134684972,-0.5183257180401211,-0.4980892210955835,-0.503819862021221,-0.5209110165569885
1994-06-24,-0.9548090673648686,-0.9479005859883932,-0.9444827270610896,-0.9360785836776057,-0.9226389099366494
1994-06-27,0.2893867330081683,0.27268170149200405,0.2556904152511705,0.24541167965134025,0.22991989238513058
1994-06-28,-0.24398085198071637,-0.21895582375360273,-0.19567788820326584,-0.17233825457558494,-0.15743639425426587
1994-06-29,0.12897293792173792,0.14438315420951242,0.17218196892731563,0.20205777914131992,0.2282906955267702
1994-06-30,0.3901750265123375,0.38776861100293525,0.39392623944329436,0.4438839706856572,0.5092476452948522
1994-07-01,0.24472946654504374,0.24313199811638098,0.23787587337454857,0.21470742646016344,0.18483603780960484
1994-07-05,-0.17115566903235083,-0.10362129935906636,-0.011086592868995906,0.0749801219707073,0.15315358403562698
1994-07-06,0.16285912079551695,0.16553876561820974,0.17960648074690788,0.19793434777408447,0.21376494133098348
1994-07-07,0.11618923082352783,0.11747676796900086,0.12939570301958464,0.14225911908864242,0.16115909432307024
1994-07-08,0.01811727305784127,0.051242193689368706,0.09600482120297499,0.1365841817001774,0.16894105918470836
1994-07-11,-0.1759560899473557,-0.15318682503015654,-0.11859416235571896,-0.08270195519925781,-0.04420425593023837
1994-07-12,0.22997579179072705,0.26895339911799226,0.31747390807322173,0.3666969118435356,0.411736872234382
1994-07-13,0.2195685805461771,0.2432985432543942,0.27830978382854205,0.31132622242186864,0.3526775509008825
1994-07-14,0.7202796804149174,0.7192070827032029,0.7202350833369469,0.7106120508296642,0.7011484687996574
1994-07-15,0.25802952222629255,0.2903162825187172,0.3349625940498379,0.4022029376735093,0.4766775952861596
1994-07-18,0.20314300107249256,0.21667061907128474,0.2396388664422446,0.2565339479656829,0.2769321442158858
1994-07-19,-0.021449925227638472,-0.014832206071620592,-0.011274958342974043,-0.016977934257020006,-0.025250977841681878
1994-07-20,-0.23854633661808777,-0.25613288833985726,-0.28206722253320365,-0.31854582413836957,-0.3586269767972672
1994-07-21,0.03963962865411399,0.054689429570854146,0.0752498692263329,0.0939781099094571,0.11714775971010205
1994-07-22,-0.008060655576227623,0.033635044770424755,0.09238906524588672,0.12780122510932607,0.16386000600783546
1994-07-25,0.0986296603022895,0.0906025791068113,0.07481594347461379,0.0690250759067203,0.06172989618171533
1994-07-26,-0.008953713571246491,0.05113295464715096,0.13203533810324822,0.20959116580337162,0.28446078464677627
1994-07-27,-0.09281420242243366,-0.08443403437954304,-0.08144904197595791,-0.0801996867536355,-0.09048843979659456
1994-07-28,0.008456767916684897,0.07230634264125545,0.14767923137733516,0.2177256202500256,0.29385806534485887
1994-07-29,0.6615550850570941,0.6902623260322556,0.7479066539491512,0.7991815708628277,0.8503088493791215
1994-08-01,0.22965002458671138,0.238015879549855,0.2360560266325004,0.2245716533217967,0.20906000148893017
1994-08-02,0.12130474453556225,0.1473527558774172,0.18604505014115907,0.2357012772099905,0.28877337175401785
1994-08-03,0.1147972463430014,0.10706825258135838,0.1133506642200674,0.13682910121638694,0.1502475346878646
1994-08-04,0.01020771916216654,0.012450923321730308,0.006728686399438486,-0.023211445097991806,-0.05852736682188588
1994-08-05,-0.20658081667867373,-0.18538881818403496,-0.15946376079111463,-0.1331475734822527,-0.09678018352122605
1994-08-08,0.29585683117460415,0.32529348512884604,0.3696025806910043,0.4219704731998521,0.48112343396255813
1994-08-09,0.1902221064792214,0.21301945569767478,0.2501203868780994,0.2979284219067889,0.34796183802691233
1994-08-10,0.28442713205338466,0.2961482097946423,0.3176100812095286,0.36897092023770767,0.42274415739536686
1994-08-11,-0.3000450886641624,-0.3005941664603542,-0.2937226172224821,-0.2949443106578483,-0.28713965443549416
1994-08-12,0.5864524908714162,0.5672764567374947,0.5420567749178554,0.5187652009574556,0.4938937169493294
1994-08-15,-0.11891175843984786,-0.13722147245885785,-0.15971778873131415,-0.18361508945824262,-0.2105098712947483
1994-08-16,0.2891282099245387,0.3284308072601283,0.3906571913574513,0.45528686791450595,0.5187327638176229
1994-08-17,0.28401775634535265,0.3219594205841486,0.37372800191440203,0.44260352832988037,0.5263972468541056
1994-08-18,-0.09808771022200426,-0.06278654579089094,-0.016750640307831247,0.030196328746278294,0.08682982365570839
1994-08-19,0.24793653652340542,0.30261782528024944,0.3825817678620888,0.48104700418683777,0.595833161763767
1994-08-22,0.037349510927093564,0.07182580837862194,0.12056628481444868,0.17820823684623718,0.23532335840549598
1994-08-23,0.27198900065258313,0.29031372644674525,0.31057745374050416,0.33458644611847727,0.35786414975571595
1994-08-24,0.4455401484604601,0.45629021526378233,0.46911860707274683,0.4869940588440941,0.5034088986849922
1994-08-25,0.08089923263546894,0.10266316523244283,0.15351790053075887,0.20686013034296363,0.2676142297350875
1994-08-26,0.637926647959355,0.652186136367138,0.6701871897326717,0.69351713279168,0.7139456374377184
1994-08-29,0.28216744258530774,0.3072916236455452,0.3346348555954208,0.35679324708896276,0.3848462342014522
1994-08-30,0.22035933815199057,0.24918879691374998,0.29271699137570795,0.3257159583884895,0.3551577635512939
1994-08-31,0.20656284026675897,0.21567604394611378,0.21944607414164946,0.2187027725294013,0.2220418637655694
1994-09-01,-0.3914182636338214,-0.3620726662553042,-0.3188981218947649,-0.27911428154607903,-0.23813537090849865
1994-09-02,-0.10880320311082001,-0.05132865951819093,0.024121262074126328,0.09654813786202095,0.17459115528121755
1994-09-06,-0.1319248616295064,-0.09510628666804463,-0.035029798813761226,0.031425815385311195,0.09959004943122707
1994-09-07,0.09315816577493416,0.1292577351421006,0.18603376880209183,0.24610319407743797,0.30611064440207536
1994-09-08,0.3950007400930597,0.3884340995699877,0.3841088681668407,0.4090215938165005,0.44442887937402126
1994-09-09,-0.2650686020619627,-0.2641859238209812,-0.2630245896671537,-0.27702816183150436,-0.2963893363800135
1994-09-12,-0.17743713414621656,-0.19267442341026034,-0.21741378813899068,-0.2281792772355191,-0.23788377984385584
1994-09-13,0.11734399467325957,0.1397105331825852,0.16798864730588925,0.20147091436296732,0.23156983793458458
1994-09-14,0.05090915623826354,0.09493026872259794,0.15788580479002332,0.2073715405796937,0.2613121698426583
1994-09-15,0.7449802415085762,0.7597091751451779,0.7797243265266064,0.833143731186085,0.8912824990594219
1994-09-16,-0.07300770950045407,-0.0823102297441253,-0.08887603669197057,-0.10444248557791841,-0.11905616915079258
1994-09-19,-0.1544195939072361,-0.16405653434897952,-0.17931918002503822,-0.1964456308621186,-0.22168876376688784
1994-09-20,-1.0044097640512983,-1.0135831252780214,-1.040872327809463,-1.0775656139577583,-1.1188641439449443
1994-09-21,-0.17892941921462566,-0.232015097829399,-0.2987486462409766,-0.39019996649385885,-0.4860168155172535
1994-09-22,0.05014662981255859,0.07869398088408006,0.12699640758965589,0.19278740733028327,0.2575621988692349
1994-09-23,-0.20641426004772606,-0.21041088071299482,-0.2031636220459614,-0.2045206089837686,-0.20958971461436482
1994-09-26,0.09079223239617853,0.08719132032097895,0.07604427015073956,0.041583408536038535,0.0008080157987278578
1994-09-27,-0.12084651351077837,-0.11261581232520512,-0.10271545252981464,-0.09109887733978798,-0.07756195617492372
1994-09-28,0.5110336696063781,0.5210447500349472,0.5367701087271424,0.5457604490465351,0.5546176901338282
1994-09-29,0.022301400763742006,0.0637277378866443,0.11595740121509289,0.15947159274037415,0.2087284596464038
1994-09-30,0.42029842167325954,0.4695552089512522,0.5338357498321513,0.5970866503025284,0.6595995615208641
1994-10-03,-0.35467802238168233,-0.3195681658018372,-0.2677245344115876,-0.224785341633998,-0.1899331460811239
1994-10-04,-0.8731821792203751,-0.852415175087683,-0.8345629396754884,-0.8228767291266511,-0.8113605930009278
1994-10-05,-0.4376343204182046,-0.4623703964743499,-0.4920824670781909,-0.5080794078750119,-0.5230206826513589
1994-10-06,0.05534360481083227,0.07940358188024729,0.11441324825113945,0.1440036238191086,0.18430677234834947
1994-10-07,0.1438646361423261,0.1614454383291908,0.19288994004820692,0.2302199387261234,0.2632556280036499
1994-10-10,0.3461067667649201,0.3865110258612948,0.44362255218321534,0.5049997483414453,0.5649370534269268
1994-10-11,0.7053155427411955,0.7143840368689292,0.7303409534197859,0.7569580738945174,0.7977254798343791
1994-10-12,0.21443279017242678,0.24266416707107327,0.28463752686829047,0.3233078081205878,0.3671144144087422
1994-10-13,0.3334570066946647,0.35550290397241113,0.3830953406841635,0.3987624195725767,0.4139440976179771
1994-10-14,0.11916659603924144,0.16495558404370633,0.2164313036713014,0.27575310327517605,0.3216350895515681
1994-10-17,0.19257100661917043,0.23046618044595485,0.2862792055289516,0.3154782575937034,0.34486180724490634
1994-10-18,-0.02011731506142884,-0.018095440071536285,-0.019698540320683168,-0.026664062912248376,-0.028019201788227206
1994-10-19,0.41440452816394746,0.4062395620064297,0.40128649346020023,0.4120815095304004,0.43469548132393526
1994-10-20,-0.47816372346512925,-0.4602781546726135,-0.4383860674252432,-0.419929474731834,-0.41250998917048437
1994-10-21,-0.23607245020912526,-0.20173633248978642,-0.152810584472848,-0.10693511344042081,-0.05784206183936818
1994-10-24,-0.46840951452793067,-0.4444531446903935,-0.41442458462644594,-0.38497412890135285,-0.36531603723074113
1994-10-25,-0.05937263365954826,-0.07072842087187617,-0.0972024456780639,-0.13441517391100957,-0.1741478119441195
1994-10-26,-0.0378725906845554,0.024408412472644855,0.10930015508075633,0.20123017147707414,0.2963693127918016
1994-10-27,0.42544377631852276,0.4697282424461684,0.5416432100392756,0.6231451924859831,0.7077130934016357
1994-10-28,1.0309060349489403,1.063466463963478,1.1255679371548737,1.1706283830132578,1.206858272934568
1994-10-31,0.1739437609731447,0.7046558291237821,1.4634752999450216,2.305052166079477,3.1987359804573776
1994-11-01,-0.5512577852303522,-0.5557864498675119,-0.5581383406236619,-0.5785254697063036,-0.6013036116160974
1994-11-02,-0.12606847419318498,-0.10982969118865694,-0.09316565819943,-0.08607248134780246,-0.07688054074924257
1994-11-03,0.28103790161396575,0.260088439498034,0.23276262415871524,0.21360594872797647,0.1994013268737363
1994-11-04,-0.33633883526893893,-0.2994532824892344,-0.24856811495177672,-0.21504116247421118,-0.1875817463625459
1994-11-07,-0.08137670571763927,-0.040951002295629986,0.01836256335242694,0.08649058861988246,0.14778945738928956
1994-11-08,0.2423338416197995,0.28917813772341305,0.3424880171272498,0.38105862259170853,0.427556698344107
1994-11-09,-0.15472201601522373,-0.1453420352886854,-0.1351413524572969,-0.12772829050932177,-0.12234413520966955
1994-11-10,-0.3117666494420104,-0.30313221207710483,-0.3077513945703086,-0.31546240912244566,-0.3149616544471875
1994-11-11,-0.3600019244067743,-0.35698390435678756,-0.34593518479157814,-0.32699268987224434,-0.31980218373355007
1994-11-14,0.20562981027204638,0.19959739138021987,0.2075991984709644,0.23274301325657762,0.2549733295342406
1994-11-15,0.041440068619417035,0.06521547963631877,0.08881911754011754,0.12025158579209816,0.15843226545583536
1994-11-16,-0.08262843574703947,-0.04448203799701149,0.004465056515375357,0.04503062353699743,0.07455651896133968
1994-11-17,-0.12833509950397748,-0.10606601242302646,-0.06936131429214323,-0.03504175457380589,-0.00628025769992621
1994-11-18,-0.37547865265904895,-0.3536741455426568,-0.31351031981357125,-0.27747510355600313,-0.23702592133423905
1994-11-21,-0.44827966578088835,-0.464611909732683,-0.4839562626622284,-0.5079540606913275,-0.5311417578942055
1994-11-22,-1.2108277981964697,-1.2145595089268018,-1.2306283185974944,-1.2688242174161086,-1.3129162056308559
1994-11-23,-0.44026577978187087,-0.49336180460940393,-0.5604502041911545,-0.6176306047324698,-0.6845443526392391
1994-11-25,0.538518706931132,0.5582193342026399,0.5862611374250565,0.6226578184322951,0.6621103273098689
1994-11-28,0.15350657936739734,0.15950998629290497,0.16250987019914737,0.15765427529350098,0.13898085975427915
1994-11-29,0.23415119185889446,0.23746519834714092,0.23929661269689115,0.23379341187573754,0.22043090448961686
1994-11-30,0.3013024495553722,0.29811807396830653,0.29879594558050293,0.29915677990174605,0.32277570881213996
1994-12-01,-0.6849794556229833,-0.6622843403656348,-0.6354083684457761,-0.627326165931379,-0.6304052094776176
1994-12-02,0.23735324152240095,0.2531270998389806,0.2622427977994291,0.27510276104676923,0.2906126217149209
1994-12-05,0.1614087237066384,0.2226001920120887,0.3113183612745398,0.41029784462223456,0.5017975637095679
1994-12-06,-0.14201672887701997,-0.11307040309459793,-0.07278553153804009,-0.028468301903460162,0.021787218986069376
1994-12-07,-0.534097056005828,-0.5277599647343632,-0.5209337823587139,-0.5310013532852648,-0.5446206207280417
1994-12-08,-1.022677332936298,-1.0265960337479871,-1.042230047728804,-1.080914980659292,-1.1318441927264178
1994-12-09,-0.25796198118552094,-0.24930131148235402,-0.2354190342507951,-0.23328438014106334,-0.22422474297148273
1994-12-12,0.22731992994817507,0.2811384650383058,0.34566848920238313,0.384664075194541,0.40789404802369245
1994-12-13,0.055509441423884996,0.07754028778745317,0.1006349391438511,0.13120836432200228,0.16890667730921702
1994-12-14,0.7737540443973782,0.8225290929321036,0.8956587672171535,0.9500710185876206,0.9861912733198271
1994-12-15,0.6874427253828577,0.7142799577728564,0.749038911587789,0.814623084571664,0.8809657932265729
1994-12-16,0.09755239058228014,0.122864147295252,0.14957115639451776,0.1724866432845662,0.20729910465458928
1994-12-19,-0.0641099156145647,-0.03192615294638194,0.00796493912290181,0.03871243975462291,0.07273054147893535
1994-12-20,0.19718367817623655,0.2556397183258092,0.33238677222850577,0.42467640816316193,0.5203556584175042
1994-12-21,0.45899497082353846,0.4932668166357062,0.5472687582436867,0.6067504139565691,0.6658497733880716
1994-12-22,0.11511737205645417,0.12542831199310178,0.14488735801278751,0.17383340912905781,0.21719491323024992
1994-12-23,0.07717418778325597,0.11434445241263591,0.1633190975826747,0.1980914243266514,0.22341774928080613
1994-12-27,0.2056968747389442,0.23213016307981957,0.26872165454151803,0.31414143691911317,0.3558120856636145
1994-12-28,-0.1466738188270955,-0.09281144766726561,-0.024898531059999843,0.012654587935465164,0.03712646916017342
1994-12-29,0.31283011022651586,0.3576502989771622,0.41527245646227096,0.4722209011914817,0.5316559946849941
1994-12-30,0.6672618771938202,0.6610154653835248,0.6421204994759895,0.6423982437579209,0.6541298551971597
1995-01-05,0.10208406043976781,0.12225370837272782,0.1348004215685728,0.14361733963170153,0.1519216191410427
1995-01-06,0.11229189383073478,0.13692721345844064,0.18143210755699007,0.21830865133600164,0.24378630248350838
1995-01-09,0.0996034189231561,0.14583883514883728,0.17880732706243938,0.21517688989420078,0.257214003996046
1995-01-10,0.09854676474239966,0.14201903461259635,0.20101446172405374,0.26967121743754474,0.33290464628351846
1995-01-11,0.008951479960886681,0.021518571491675374,0.03362372439348188,0.05502924160182988,0.09124591679680241
1995-01-12,0.09381847198624382,0.05561979136487363,0.013824504258068752,-0.021897657412315058,-0.05183499948585925
1995-01-13,0.3388075660106934,0.37685904793755254,0.41316191450280493,0.44947834995527175,0.49770408763239443
1995-01-16,0.1970088432739206,0.223423280595951,0.24742725331434604,0.26984092184069347,0.2881704192683827
1995-01-17,0.36663437979933816,0.3930023525834726,0.41294167963009604,0.4363147333648825,0.44261802254484406
1995-01-18,-0.056449364568252614,0.006268867890961752,0.05550427775582205,0.10323099782977929,0.14633240928919222
