Year_Week,portfolio_1,portfolio_2,portfolio_3,portfolio_4,portfolio_5
1994-48,0.23813469375681962,0.28296086171710755,0.324729125758072,0.33574615847173916,0.33969475413733186
1994-49,-1.7864556573858437,-1.6870605921643134,-1.55544455490213,-1.4610084982346172,-1.3769878658787649
1994-50,1.852884119053555,2.0323249141113386,2.258154109743482,2.4744135169477044,2.6765748737268558
1994-51,0.7860728964269814,0.9596406556966031,1.2006964430295142,1.4493803394585614,1.7099361683882153
1994-52,1.0414774849542008,1.1615534461796306,1.30639968218198,1.4481413507302365,1.587008871867912
1995-01,0.2144905863952662,0.2593483204273994,0.3164771003714151,0.3622395200449491,0.3960782857225231
1995-02,0.6410586036269983,0.7436737956609152,0.8427439823493366,0.9705185163473962,1.1314136429195543
1995-03,0.3339823748328419,0.4910128608875519,0.6069631852445356,0.7141394116589428,0.7996583446258532
1995-04,0.6544788633970677,0.7978430075577636,0.9214136643067583,1.0210567690493333,1.1065660244891973
1995-05,0.845629815141824,1.1056443513090652,1.383345822419435,1.6525306252538563,1.9072168145148671
1995-06,0.7933566916214163,0.9511849991846288,1.0417854391260528,1.1321102530277072,1.2279427092692918
1995-07,0.6027449928408979,0.7657113831531337,0.8882198197142532,1.0075205025972922,1.1258782082919083
1995-08,0.5366853730051302,0.6174082827314686,0.6872919991401716,0.7507087815827207,0.8148738192869098
1995-09,-0.11259542126396127,-0.0390925648642515,0.08471513822931875,0.19761363021613132,0.318090550967276
1995-10,0.21429098624790033,0.28589236542337915,0.3323016669393164,0.3956699335000202,0.4592733910226521
1995-11,0.707547938955444,0.9417184634018083,1.117805852637721,1.3047468784977312,1.4883162953671647
1995-12,0.4642547780744799,0.6644682400589019,0.809824873144005,0.9565820389302315,1.1033208321655996
1995-13,0.5020445956425812,0.712258653603115,0.8492924702962146,0.9598173380942265,1.0663696891003882
1995-14,0.756658454908643,0.8549042715630062,0.8709526227748787,0.8766727721872591,0.880153987394694
1995-15,0.17111285089381756,0.22078575983119908,0.28406049545306455,0.3175186395018237,0.34855618593627735
1995-16,0.22332046821400553,0.37897092198304616,0.49303328673084845,0.6077980301746333,0.7348305539775835
1995-17,0.8527610170123934,1.0099445743224633,1.14125407267327,1.28258983137286,1.417014956896523
1995-18,0.3910147357235161,0.5544759795962584,0.7078990220688253,0.8628990666598391,1.019898851927059
1995-19,0.7971067164847856,0.9824573606208808,1.115301065687757,1.231313114946686,1.3290384079119866
1995-20,0.057851342184922494,0.1586689739232705,0.2387566719849632,0.3276764482870176,0.4151648229850702
1995-21,0.6698099563980708,0.9403141756599842,1.214448793362699,1.5168995746813296,1.8323922155994765
1995-22,0.8810039998859986,1.09098517844044,1.2711779323825834,1.4597294186385446,1.6444065240240002
1995-23,0.5795387101711125,0.7664843822425604,0.8523801714271251,0.9409643199984385,1.0373757859992505
1995-24,0.8528424312495897,1.0074409183884914,1.1792042789988022,1.3606966145477628,1.5541513026950948
1995-25,0.4552367625015874,0.5851959255903427,0.6730928240741951,0.7738481119317075,0.892264048510194
1995-26,0.6099504945536793,0.7518975512490034,0.8276584191182712,0.9216738113440703,1.0144504772688467
1995-27,0.7933832845469668,0.8446499044766576,0.9547897877875577,1.0809355495644768,1.1919963494315455
1995-28,1.0432199602408376,1.1866941073499282,1.3600192535005107,1.5617475082677634,1.7447145971366762
1995-29,0.09514718489525009,0.1984169444611661,0.25502510595802885,0.29042402667440737,0.31487148680295896
1995-30,0.87834274749099,1.1036153548041439,1.3016525175788995,1.4930629850007815,1.6934560301535173
1995-31,0.05147641248213208,0.2136871930467743,0.4071172905376619,0.5972833365917696,0.7813002256985335
1995-32,0.5099910268963281,0.7744615850446168,1.0704672600395204,1.3654172257752117,1.6529695401101607
1995-33,0.6726135873053707,0.763590429969474,0.8464818488755688,0.944841043268152,1.0688565692519747
1995-34,0.49363396247106284,0.658417659192434,0.8343622581683308,1.0159303828619182,1.1843745865333988
1995-35,0.8513732086689707,0.964298657830609,1.0070265822606617,1.0472676943933834,1.0859704966445838
1995-36,0.841043067867675,0.9239792519475154,1.0555346431045498,1.192425423306065,1.3169000435955924
1995-37,0.6104644837550355,0.7456117952048702,0.8229999651965247,0.9234311673802509,1.0277983580907923
1995-38,0.13590089081156886,0.3045379571044782,0.4752442412975011,0.642736057038551,0.796906878698489
1995-39,0.3747731801315046,0.5093296329449659,0.5770632580656798,0.6219650815764144,0.6465800336102667
1995-40,0.1353710173626288,0.3032752983640252,0.4223588173202675,0.5231916643470447,0.5817154789272694
1995-41,0.15304140083314266,0.30406636007935806,0.4039009623127976,0.49390216199363124,0.5837777009403133
1995-42,0.30008639931669023,0.48474990421918385,0.5901489234540369,0.6912258062447885,0.7804301215382559
1995-43,-0.512832331363211,-0.4350845153389238,-0.4083734914418491,-0.3851314738888334,-0.3739354312525922
1995-44,0.573687395774547,0.6918948277094827,0.87514755774456,1.0476222203014807,1.2200249352655623
1995-45,0.8372754135057336,1.0892364538449106,1.3409587237875442,1.613047221378694,1.8816285930294496
1995-46,0.7447081778350295,0.8818631136146449,0.9723051850055953,1.0593536621392952,1.129715559124267
1995-47,0.3177864506654915,0.4216467359903886,0.4990039608125274,0.5818313325479219,0.662161205889289
1995-48,0.7381279784703931,0.9044400197975699,1.0602955866837682,1.2182763947052644,1.3685308228261528
1995-49,0.958709174633654,1.1789743383903373,1.3818251070170762,1.5589353421635588,1.705300933963283
1995-50,0.5662504175584226,0.7411692840411988,0.7864616583606265,0.8348978670194462,0.8754142013437383
1995-51,0.6068396629661077,0.6753307846993462,0.8476591320089044,1.0074272681925178,1.1786206715240555
1995-52,0.664504209469885,0.8190616624784708,0.9257178618084172,1.033369303324605,1.117244270048423
1996-01,0.2504504989710554,0.2759302610113812,0.2546284854713088,0.2121893145931475,0.14884901770333414
1996-02,-0.4054987981019109,-0.3489875685172117,-0.3160617709661029,-0.2907099031019711,-0.2755180794145051
1996-03,0.3893764188039439,0.5917943828434691,0.6523163097566398,0.6459565136478718,0.6360915440594583
1996-04,0.9190743472095475,1.112270022010553,1.3193586897503273,1.5309789580427502,1.7697839326096698
1996-05,0.9424513240304355,1.1115150951068298,1.1684260283115089,1.200938617860392,1.240424789972261
1996-06,0.7876701244328155,1.005360767379182,1.2256810462621281,1.4336982154562028,1.6646180009004086
1996-07,0.30248085961483984,0.4104531133082956,0.5126575414329926,0.6089349264688959,0.701444836605436
1996-08,0.13014689484556197,0.17147734340909881,0.17724748232632592,0.18301547288379627,0.14219681885749846
1996-09,0.060116605475646345,0.15281583278285993,0.2428212078035452,0.353413489590948,0.4787090417163631
1996-10,-0.08485066200908387,0.07208553703286213,0.1900504069341835,0.26527033766368113,0.3792956321467811
1996-11,0.3975982279971646,0.5550784584908985,0.7268079531079552,0.9084474246916496,1.1284634527459314
1996-12,0.7094092388008288,0.818299849369164,1.0155359370366046,1.2142335882043165,1.4520859518109663
1996-13,0.5730052749312486,0.7852108512690803,0.9934047835190585,1.2471405872833463,1.4945128355989157
1996-14,0.19975469801738477,0.4525026775951124,0.7606147450265777,1.0712590064660077,1.4006149699154369
1996-15,-0.3155648042024728,-0.1595920788345917,-0.010158137650462251,0.18667456106402636,0.3953487944702072
1996-16,0.6875152389250516,0.7794545414624432,0.927483318837985,1.124589195349679,1.3702115586104346
1996-17,0.8337493837862864,1.0229896939048855,1.2450432152727675,1.4592776460758738,1.6420444287209568
1996-18,0.21059278056456687,0.2905242592655011,0.4222592773168943,0.5798889376817717,0.6801455775726328
1996-19,0.6995844119374484,0.8674500426221865,1.0128890092030662,1.1627626115489065,1.3129778220245303
1996-20,0.9820827793935338,1.0097041216410751,1.1391336136404195,1.3262522335329097,1.5359946749837539
1996-21,0.3229930254739388,0.4766155862904631,0.6551692602239312,0.8262256042694371,0.9892334274705927
1996-22,0.2278530268206902,0.4577415894130077,0.7272941173100067,0.9597945683522235,1.238809335843838
1996-23,-0.11208143273379045,0.05133658345193304,0.1575703618699853,0.2597159819873074,0.383103210525193
1996-24,0.5309120201536954,0.7021779383017179,0.8035104323604658,0.8750323534756133,0.9433631929067987
1996-25,-0.12179253433712844,0.1161799816138176,0.2408835696854128,0.27987940585043614,0.27076975137885206
1996-26,0.3028166984014202,0.3822055365020338,0.48821933137992435,0.5622926897720149,0.6499671819439001
1996-27,-0.24469840297727252,-0.17913130422438917,-0.13630310639086707,-0.06842544249889837,-0.03986883300984845
1996-28,-0.5584695221889646,-0.5856262338064244,-0.647423993799745,-0.7159730773316109,-0.8307518110207024
1996-29,-0.5364455715043182,-0.4068120074694037,-0.25208461978983854,-0.06909096261523695,0.12145384151531768
1996-30,-0.5790628906993778,-0.534423948093965,-0.5416365529944844,-0.5557317348389601,-0.6200802177109166
1996-31,1.0387288116834537,1.3103558199463183,1.5204634967348474,1.6961108136901881,1.8752777731518622
1996-32,0.1823142664054922,0.24919838383541393,0.29243645881009694,0.3133265347584624,0.2923495653428754
1996-33,1.041294629294276,1.211504112083528,1.3876668546831672,1.6151948342413291,1.8374740988418514
1996-34,0.6401284398142248,0.9209263127584633,1.2150536424602398,1.5302502476882696,1.8999151899977695
1996-35,0.5851114350159836,0.6613649428298229,0.7654400120492122,0.8879258089230957,1.023942349714102
1996-36,0.6113779067332015,0.7222355349708165,0.7909350923216873,0.8436947402015615,0.8564939610102851
1996-37,0.8334401997612595,1.0533093128172633,1.2710682109487115,1.5069422127222953,1.7472732082607356
1996-38,0.41688656828258175,0.5254853913501112,0.6144737983319049,0.6838990301240466,0.763423398805041
1996-39,0.3637185124176545,0.5887118302753569,0.8108063630467122,1.0121017121235365,1.1826493076653177
1996-40,0.6644173886764859,0.8080553968470516,0.9084345761289248,1.074613236739519,1.224172225184983
1996-41,0.44555055120705234,0.5911491738011421,0.746583774932974,0.8683730263948197,0.949618772567673
1996-42,0.5012044939902927,0.7740572953818914,1.0155809017179385,1.234570200826779,1.3962647126688932
1996-43,0.31428223374878606,0.3828641613564221,0.35951008901375925,0.33472304899133665,0.2731990863426015
1996-44,0.17890718302191466,0.3214163879543541,0.4615500592929367,0.5993908811889437,0.7328265707513104
1996-45,0.9750219351404077,1.189567320791829,1.4116857126255766,1.6454914788312625,1.8905697139487865
1996-46,0.8890497608414094,1.1183882456101468,1.300517186633865,1.458949406797272,1.6402689947944804
1996-47,0.623317435915105,0.9077407146972583,1.1625644453041373,1.4204591460120097,1.6453714521678986
1996-48,0.9482426958292711,1.1189677203282677,1.2397800834187844,1.34942617503635,1.449672466559071
1996-49,0.5126046813410223,0.6898082137988482,0.8682499081315243,1.0073597556291558,1.137999659542599
1996-50,0.4840354156507187,0.6594317471471101,0.8488867750656492,0.9841798987332284,1.0401657236395634
1996-51,1.0889561026340644,1.3271315612357615,1.5578473694443762,1.764164721057826,1.9614596357888425
1996-52,0.521693801990919,0.6012146769382998,0.6908658381895583,0.7608815372180944,0.8197129176381823
1997-01,0.26197829850203025,0.2977218730583653,0.3448105786675093,0.39982313141642134,0.4609381811736979
1997-02,0.4704452497753753,0.868757113398666,1.2876880245501043,1.7030080004584613,2.1147632373221814
1997-03,1.0134350860967034,1.0224915418666436,1.0863936209414282,1.1968213269567318,1.3659032145785455
1997-04,0.5315652408602434,0.6126761687510474,0.7654899630826995,0.9563686664090243,1.140963809467821
1997-05,0.9080960100825486,0.92283741899295,0.9605832165674899,1.0314612121564926,1.0955715881773243
1997-06,0.46773922900866793,0.615592612509186,0.7149001848594461,0.7859504490685065,0.7743576494732229
1997-07,0.6760279914898026,0.7945437555311186,0.8769722842030037,0.9463885991671139,1.0233580445381918
1997-08,0.2360513107699802,0.34432454384023536,0.4242948349784559,0.466708664781601,0.48715795150651164
1997-09,-0.2913799583890375,-0.1317103989288415,0.05389152590702384,0.216410377347942,0.4006497515342211
1997-10,0.4490987149966319,0.5503506556016724,0.6231748228112899,0.7458705317015646,0.931160903651751
1997-11,-0.1226055007496063,0.017218437129717934,0.15122435187675531,0.250556469187746,0.2770332883711202
1997-12,-0.6963373654342075,-0.5293307783889145,-0.4235143263874419,-0.32817085487063524,-0.2673727343857957
1997-13,0.2159211556510332,0.27510744156802325,0.3380422890669754,0.4069865528381511,0.4617493538552786
1997-14,-0.6460935741441576,-0.4820186615025812,-0.37999778988300204,-0.3235214226033567,-0.24884584714341962
1997-15,0.10417919663880948,0.21626195276434057,0.32797867669731584,0.4598149868053847,0.5846511849815883
1997-16,0.6337606293863374,0.770655942349685,0.9107176543508455,1.0499048470735683,1.2197609465923298
1997-17,-0.4545105780161318,-0.22373795098774574,-0.07446658222176605,0.045714600392954274,0.16969175189054386
1997-18,1.5648946370071082,1.581821998198718,1.7185939670233852,1.9154594301001637,2.140559053062452
1997-19,1.1212718808931044,1.1960353992596984,1.2335508205441936,1.2813491157996681,1.346598814232669
1997-20,0.8512742088486291,0.9412671058073085,1.0117576872758605,1.1221454466387115,1.3049284816583295
1997-21,1.1449484086903716,1.2930301515114317,1.4034029018918703,1.4811512881534927,1.546355806199351
1997-22,0.660178023928748,0.6514404488201953,0.6249780551499384,0.6130247699626112,0.6142039302866165
1997-23,1.0579822950240514,1.3494655091304208,1.6663703940337227,1.9513267196394235,2.1470099127596898
1997-24,1.6295545507628129,1.7791128033100678,1.9698252532662108,2.144044619883556,2.285795508241373
1997-25,0.4407347428404318,0.581238012537999,0.8020747207424295,1.0146214282373167,1.2582354603704937
1997-26,0.7945108543292667,1.014636078444564,1.2485044386215005,1.4565443140905465,1.662661963624723
1997-27,0.9191746976287885,0.9215489794603959,1.0540255871777315,1.1744207928164663,1.3598336182617743
1997-28,1.2438072820302182,1.2953768227284002,1.3816176306979289,1.4530452181870546,1.4627413374256326
1997-29,0.7064056464591406,0.9258008029366271,1.1558856534332307,1.409554433411242,1.6697433756108548
1997-30,0.7764908470423437,0.8365699299510032,0.9783978017542383,1.1338122887404989,1.4008736738333916
1997-31,0.6059178682032318,0.7814084572515201,0.9707225115992868,1.1828202403974863,1.36379102643438
1997-32,0.7030486863250696,0.8717984501490639,1.0329894007651275,1.1891966067077986,1.3287452511915099
1997-33,-0.11369395835152396,0.05538769603203875,0.2732685621907649,0.5047758743438546,0.732704140310414
1997-34,1.1077976640626597,1.1912880686835825,1.239312810297677,1.3131030315858272,1.409475856765896
1997-35,1.001619954530475,1.0972758828003082,1.17597998787482,1.2950835544580208,1.4322927017222042
1997-36,1.3840579157515354,1.5325445968198625,1.7234512760213594,1.9906026803517385,2.2416222600405877
1997-37,1.4645042655668794,1.6016120032790626,1.7804566932190014,1.903301063690277,1.9966975798312525
1997-38,1.2051122836679307,1.408323992317273,1.5576813260611555,1.6691885179130894,1.82660876205738
1997-39,0.8008791351038713,0.8965154838388445,1.1156217330470009,1.2526930702603467,1.3041235310112587
1997-40,1.6969154581653711,1.8763725562208178,1.9877769882443719,2.109493081809277,2.211854498001964
1997-41,0.8491338584485142,0.9605578295751371,1.0696735520797196,1.2111401349126805,1.366137189421246
1997-42,-0.11727653510209546,0.13846442885525612,0.5017811697243468,0.8386128680514249,1.137652789303334
1997-43,0.24017573832653127,0.3370247304341989,0.3933198569119334,0.4126566464948134,0.48453589584360746
1997-44,-0.6450327933645861,-0.5050679773337952,-0.3821771027184728,-0.3507731075864329,-0.3666032612670511
1997-45,0.3412764517404243,0.5334653442842674,0.7297930569232669,0.877090584797946,1.0240612854967468
1997-46,0.29913601524165223,0.3238897515173367,0.24605604319871688,0.19310321651726525,0.14409825179770852
1997-47,1.1450307635764823,1.4506598469454568,1.7033750035457818,2.003608985369665,2.2949241666844644
1997-48,0.33308625485861665,0.4919041767305732,0.597526729142106,0.6559203058836172,0.6886056767762438
1997-49,1.4241436281523079,1.6374109404985182,1.8194187816398921,1.9911546209658404,2.1414126680194157
1997-50,-0.38628633481466723,-0.0554630359590913,0.16149214692118274,0.3178279872338097,0.33987989032981947
1997-51,0.5700792957413325,0.7231186030629777,0.8805080426377287,0.9590390650012326,0.9538026182342341
1997-52,0.6660417098759419,0.7594025059575849,0.842420254179066,1.0008212842735897,1.1702916209224146
1998-01,1.2305080085619702,1.3292401647194696,1.499251879960073,1.6764868736927063,1.8979440047653728
1998-02,-0.9891120918937291,-0.8737495266213813,-0.8150573521689131,-0.7859647157220429,-0.7731826807794606
1998-03,0.2673013266375923,0.4739601749543132,0.667937884429981,0.8432063528699185,1.0190622802664695
1998-04,0.21750662279682587,0.2948227314093943,0.38194619873024305,0.4333508314834811,0.47293167970847705
1998-05,0.12028783053070757,0.10320997340431681,0.07244640764634269,0.034071725970052924,-0.029774732677767535
1998-06,0.6853275178351437,0.785197967436635,0.92575306678504,1.0383409823661705,1.165396855074774
1998-07,0.3867258418620123,0.5472450459119704,0.652006626409718,0.7280232334842873,0.8235243994109576
1998-08,0.17581300425490998,0.18266803866231474,0.1803226306325456,0.15976923068408144,0.13904912117161938
1998-09,0.29746261448229117,0.48135005422726973,0.7590883537577531,1.1015147521724389,1.4532398085118414
1998-10,0.424013391744138,0.6252284823785814,0.7593348170277014,0.9025903677529978,1.062500037480163
1998-11,0.8139319928763822,0.9990160798523551,1.1484915821604158,1.2791300544842565,1.4236423090282724
1998-12,1.357846338219404,1.5509083398705048,1.7331226434465385,1.9283147220034547,2.156649766805696
1998-13,0.22985603672691646,0.2212052735969916,0.3131264079898166,0.4442975288569295,0.6182444229723583
1998-14,0.9724142605959329,1.162136763149224,1.3878484699554328,1.5980083286903257,1.8262676162242863
1998-15,-0.4685867682398537,-0.4965121179656862,-0.4932435946706337,-0.4327349634283384,-0.3636719643798636
1998-16,0.6513441441820422,0.7199153555381699,0.8143436944548332,0.9126537893770603,1.011599420320075
1998-17,-0.45334020267426833,-0.5655639531030987,-0.7049908607722255,-0.8079494714157032,-0.8976026790465053
1998-18,0.3483996687929425,0.5744376934036621,0.7481437772720145,0.9027821803708536,1.0646832848902443
1998-19,-0.1322963417022871,-0.09157576370313336,0.030482827539701773,0.16375928583385324,0.2559111812383996
1998-20,-0.3459868116312159,-0.26106817586285525,-0.2526412848279036,-0.26431147513334974,-0.24246875559793546
1998-21,-0.3564122916819845,-0.34520957946543307,-0.32434556021231353,-0.2797322348166542,-0.2553493155716846
1998-22,0.09988249415293637,0.21754249731240627,0.3493542655328197,0.4754997689489837,0.5481785165604824
1998-23,-0.1932379466863421,0.05183790996035054,0.21712283865613635,0.3538476827886772,0.46435015763313103
1998-24,0.19272050573861943,0.6674838015594986,1.1243511976326337,1.5197058678830366,1.8801779330045898
1998-25,0.08081464247040593,0.36000672533438305,0.6563653752517551,0.9599474413264808,1.2220310868355844
1998-26,0.3838391912263539,0.6937867472069703,0.9879616179018225,1.2751744637542695,1.5869810675672946
1998-27,0.6629861670964798,1.019415782557953,1.3452124999461024,1.7089995858644125,2.047075063090875
1998-28,-0.09037817358338307,-0.15780166632199943,-0.23524401231486136,-0.2877323610801952,-0.31350718857411364
1998-29,-0.06952576291929802,0.15767074481056742,0.4418743816342552,0.7709222333892374,1.0864154156718042
1998-30,-1.1200572998843583,-0.9875232769872011,-0.8986885347534224,-0.8145604168784959,-0.7353221954601974
1998-31,-1.8453439971398033,-1.7570519964359432,-1.7790463489232633,-1.8590283001430508,-1.9554028407234414
1998-32,-0.735242960317406,-0.6329561848108956,-0.5284563764177297,-0.4428854479466615,-0.33212727353262306
1998-33,-0.5215976896316699,-0.3634243215542954,-0.1269993741988551,0.12202053067462693,0.3620673787604112
1998-34,0.22576347883609404,0.43150790897019675,0.55992608891553,0.6809379829716411,0.7425893242420489
1998-35,-2.2669962450594716,-2.2419578123155537,-2.3330747279804886,-2.4207550134596634,-2.56517333464672
1998-36,-1.6609987359139766,-1.702782074796938,-1.8227753181903061,-2.021506009365015,-2.1999633770589555
1998-37,0.2062323657875842,0.39201928272540876,0.533930087367418,0.7172281907722899,0.871760668258803
1998-38,1.5513249552533193,1.698744722500889,1.823122351149098,1.8944127216055096,1.9826017416468833
1998-39,0.7343350918353142,1.0289773992579354,1.2968630793732228,1.5988268478430934,1.9571654341291822
1998-40,0.8200468497925328,0.8627759549125535,0.8907062173544755,0.9251734749623264,0.9290109530835533
1998-41,-1.9465854591986576,-1.8233192964947964,-1.7961862985446553,-1.8198700416175662,-1.846856459409385
1998-42,1.36777346938306,1.4670513731101176,1.5774432920823145,1.7847745050947328,2.0373846109522864
1998-43,0.8836952024734224,1.0547453256245953,1.237737743017986,1.4160785304256462,1.61943525032342
1998-44,1.3061298545678834,1.530633251902147,1.7538572520137574,2.032209134256191,2.339148219252407
1998-45,2.3020993267716783,2.3673436704799045,2.4014031811121495,2.439701827006502,2.5522100227143296
1998-46,-0.13311111012523913,-0.17027356510543878,-0.206268698324108,-0.20283818462957237,-0.19864197883611157
1998-47,0.13177137440110176,0.5898308339500558,1.0386538778218046,1.4565454497761587,1.8566119681195037
1998-48,0.30754710327389745,0.6626611004535432,0.9405842416021049,1.1804770118383434,1.4485127060654968
1998-49,-0.12243079257053813,-0.1380378329000287,-0.16575128444459297,-0.18989557429657244,-0.2573339381630735
1998-50,-0.18007417446520568,0.2305801614586711,0.5604958252740655,0.8965343958258654,1.2549297287019145
1998-51,0.24441312918150881,0.7809578286368302,1.2177769528815219,1.6769156842667998,2.1581482918125117
1998-52,-0.4976194316014815,-0.22932783241729204,0.02109143957598203,0.2685203473120401,0.5042187506354878
1998-53,0.6201148276024249,0.6995740990151766,0.7583497143318407,0.7940113382637115,0.8235162523822392
1999-01,0.3615358996581053,0.5332997687196306,0.6856723393596775,0.8435723045947086,1.031089522692552
1999-02,0.1811781749246455,0.3889176021878882,0.6068648096711149,0.8194373497048213,1.017662358098792
1999-03,-0.22009642826983367,0.015211250052837855,0.23789444765356382,0.4574208746218167,0.6853651116842885
1999-04,0.013487490907615474,0.2876478869748178,0.6034539627754798,0.9589459235830544,1.3571898074214772
1999-05,-0.40806266210937636,-0.30355647641642225,-0.25818513495677875,-0.24726991116609254,-0.26176589479391943
1999-06,-1.3504479650511048,-1.2686711622995284,-1.1592404967518788,-1.0449153979106285,-0.9400338232648187
1999-07,-0.38692034819787224,-0.2981621422520897,-0.21863615038207884,-0.17888321164003518,-0.15844481969911062
1999-08,0.1368395523834165,0.23495357819984797,0.3641009575551246,0.5028012448768715,0.6259924514288695
1999-09,0.2830589851310572,0.3849678339122198,0.46953418304205297,0.5646563000911708,0.6767070986309021
1999-10,-0.21037949927836808,-0.001397460623331348,0.21413528508671398,0.40114831144748564,0.5593159389674307
1999-11,-0.3171871307127261,-0.25869261066985283,-0.22940169938407973,-0.18937669421389414,-0.14608519946550658
1999-12,-0.744975054340824,-0.6661770299914993,-0.6156730559983559,-0.5509737489409638,-0.5195055300263429
1999-13,0.02574559600088122,0.12825986347071439,0.22494817297873393,0.33371474336005846,0.47855511191470246
1999-14,0.14595298150896774,0.37733740552181594,0.6553024244556616,0.9445810245940933,1.2432642244465608
1999-15,2.2477532384149734,2.362100549899915,2.500070132659582,2.6144693831188226,2.738437347095135
1999-16,1.658181090437294,1.7320329789796585,1.8355253573761,1.9213744370004893,1.9868036883920581
